Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201054EA11610,1,1,3,1,50,7,3,0,3,0,0,-1,5,1
201050ED2C012,1,1,1,2,26,8,3,1,8,0,0,-1,9,-1
201042I154405,1,1,1,1,26,3,3,5,0,0,0,-1,0,1
201050FT2H030,1,1,1,2,41,8,2,0,1,0,0,-1,9,1
201050ED2N064,1,4,3,2,42,8,3,0,0,0,0,-1,0,-1
201045RE53010,1,1,1,1,65,7,3,0,0,0,0,-1,5,1
20104100E0334,1,1,1,1,75,7,3,0,0,0,0,-1,3,1
2010550D25976,1,5,2,1,-1,6,3,0,0,0,4,-1,9,1
201050JI4M014,1,1,1,1,23,6,3,0,0,0,0,-1,3,1
201050AY2D011,1,1,2,1,39,6,3,0,0,0,0,-1,4,1
201045RE51880,1,1,1,1,36,-1,3,0,3,0,0,-1,11,-1
201050EP2G003,1,1,2,2,38,-1,3,0,0,0,0,-1,11,1
201043P120040,1,1,1,1,33,-1,3,0,0,0,0,-1,11,-1
201050CS2G001,1,1,1,1,68,-1,3,0,1,0,0,-1,3,1
201045TA54610,3,1,1,1,35,6,3,5,0,0,0,-1,3,1
201043P213090,1,1,3,1,-1,8,3,1,8,0,0,-1,0,-1
201043R064090,2,1,1,1,52,7,3,4,0,0,0,-1,11,1
201045SP51800,1,1,1,1,59,6,3,0,0,0,0,-1,9,1
20105500D0137,1,4,3,1,24,7,3,0,1,0,0,-1,1,1
201045GU55008,1,2,1,2,28,9,3,0,0,0,0,-1,0,1
201042I376509,2,1,2,2,40,-1,3,0,9,1,0,-1,9,1
201043R122060,2,1,1,2,36,5,3,0,0,0,0,-1,9,-1
201042I247908,1,1,2,1,39,7,3,0,0,0,0,-1,11,1
201050BN2B008,1,1,3,1,22,7,3,4,0,0,0,-1,0,1
20104100A0288,1,1,1,1,75,3,3,0,0,0,0,-1,9,1
201050JS2R006,2,1,1,1,31,-1,3,1,1,0,0,-1,3,-1
201042I123704,2,1,2,2,33,11,3,0,0,0,0,-1,9,-1
20104100K0341,1,1,1,1,68,7,2,0,0,0,0,-1,9,1
20104100A0777,1,1,1,1,29,7,3,0,0,0,0,-1,0,1
201050BE2G004,1,1,2,1,45,5,3,5,0,0,0,-1,5,1
201042I311609,1,1,1,1,39,6,3,0,1,0,0,-1,9,-1
201037L018626,1,2,2,1,29,7,3,5,0,0,0,-1,0,1
201050EC2D021,2,1,1,1,45,6,3,0,3,0,0,-1,0,1
201045WO53737,3,1,3,2,26,10,3,0,0,0,1,-1,0,-1
201050BB2K020,1,1,1,1,52,8,3,5,3,0,0,-1,3,-1
201045GU51073,1,1,3,1,59,6,3,0,0,0,0,-1,1,1
2010400D00535,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
201042I312109,3,1,1,1,45,7,3,4,0,0,0,-1,3,-1
20104100G0458,1,1,1,2,-1,7,3,5,0,0,0,-1,0,-1
201037B044461,1,1,1,1,42,8,3,0,3,1,0,-1,9,1
201034NW23770,1,1,1,1,50,7,3,0,0,0,0,-1,5,1
201045RU55693,2,1,2,2,26,7,3,0,0,0,0,-1,2,-1
201043W154060,4,1,1,2,28,4,3,0,0,0,4,-1,3,1
201001BS70721,1,1,2,2,35,6,3,0,0,0,0,-1,1,1
201001FH10300,2,1,1,1,42,5,3,0,0,0,4,-1,5,1
201001JC30445,1,2,1,2,37,8,3,1,1,0,0,-1,1,1
201001LX50386,2,1,1,2,56,4,3,0,4,0,0,-1,9,1
201001PL60713,1,1,1,1,19,7,3,0,0,0,0,-1,3,1
201001PY20066,1,1,1,2,21,7,3,4,1,0,3,-1,11,-1
201001QK50091,3,1,3,2,26,6,3,5,0,0,1,-1,11,1
201034NW23770,1,1,1,2,29,10,3,0,0,0,0,-1,1,1
201037B044461,1,2,2,1,26,-1,3,0,0,0,0,-1,3,-1
201037L018626,1,1,2,1,28,4,3,5,3,0,0,-1,9,1
2010400D00535,1,2,1,2,-1,6,3,0,1,0,0,-1,2,3
20104100A0288,1,1,1,1,75,9,3,4,0,0,0,-1,3,1
20104100A0777,1,2,3,1,56,7,2,10,0,0,0,-1,3,1
20104100E0334,1,1,3,2,9,7,3,4,0,0,0,-1,9,1
20104100G0458,1,2,1,1,47,8,3,0,0,0,0,-1,3,1
20104100K0341,1,2,3,1,22,-1,3,0,0,0,0,-1,3,-1
201042I123704,2,1,1,1,-1,-1,3,0,9,0,0,-1,1,1
201042I154405,1,1,1,2,19,3,3,4,0,0,0,-1,0,1
201042I247908,1,2,1,2,56,6,3,0,0,0,0,-1,1,1
201042I311609,1,1,1,1,24,6,3,0,0,0,4,-1,3,1
201042I312109,3,1,2,2,43,8,3,1,0,0,4,-1,9,1
201042I376509,2,2,1,1,29,3,3,1,0,0,0,-1,3,1
201043P120040,1,1,1,1,54,5,3,0,0,0,0,-1,9,1
201043P213090,1,1,1,1,21,-1,3,0,3,0,0,-1,1,1
201043R064090,2,1,1,1,24,7,3,0,0,0,0,-1,9,1
201043R122060,2,1,1,2,39,4,3,0,0,0,0,-1,3,1
201043W154060,4,1,3,2,29,7,3,0,1,0,0,-1,8,1
201045GU51073,1,1,3,1,29,10,3,0,0,0,4,-1,1,1
201045GU55008,1,1,1,1,74,-1,3,5,3,0,0,-1,0,1
201045RE51880,1,1,3,1,19,4,3,0,1,0,0,-1,0,-1
201045RE53010,1,1,1,1,22,6,3,0,4,0,0,-1,1,-1
201045RU55693,2,2,1,1,30,6,3,0,1,0,0,-1,5,1
201045SP51800,1,1,1,1,28,7,3,4,0,0,0,-1,0,1
201045TA54610,3,1,1,1,26,-1,3,0,0,0,1,-1,11,1
201045WO53737,3,1,1,1,25,7,3,0,0,1,0,-1,0,1
201050AY2D011,1,2,1,1,61,5,3,5,0,0,0,-1,1,1
201050BB2K020,1,1,1,1,62,-1,3,0,3,0,0,-1,5,1
201050BE2G004,1,1,1,1,30,5,3,0,0,0,1,-1,3,-1
201050BN2B008,1,1,3,2,68,7,3,0,0,0,0,-1,1,-1
201050CS2G001,1,1,3,1,65,6,3,0,3,0,0,-1,9,1
201050EC2D021,2,1,1,2,-1,7,2,6,3,0,0,-1,9,-1
201050ED2C012,1,1,1,1,26,9,3,0,9,0,0,-1,3,1
201050ED2N064,1,1,2,1,31,7,3,4,3,0,0,-1,9,1
201050EP2G003,1,1,2,1,49,5,3,0,9,0,0,-1,5,1
201050FT2H030,1,2,1,1,38,8,3,1,0,0,0,-1,0,1
201050JI4M014,1,1,1,2,13,5,3,0,1,0,0,-1,9,1
201050JS2R006,2,1,3,1,74,7,3,0,1,0,0,-1,0,-1
201054EA11610,1,1,1,1,25,10,3,0,0,0,4,-1,0,1
20105500D0137,1,1,1,1,37,4,3,0,0,0,0,-1,9,1
2010550D25976,1,1,2,2,13,9,3,0,0,0,0,-1,9,-1
2010550D49576,1,2,2,1,28,6,3,0,0,0,0,-1,9,1
201060L074142,1,2,1,1,28,5,3,0,0,0,0,-1,9,1
201060L113669,1,2,1,1,39,6,2,6,0,0,4,-1,3,1
201060L114936,2,2,1,1,40,4,3,6,0,0,0,-1,9,1
201060L135763,1,1,1,1,40,-1,3,0,1,0,0,-1,3,1
201060L210224,1,1,1,2,41,6,3,0,0,0,0,-1,3,1
201001FH10300,2,1,2,2,35,9,3,0,0,0,0,-1,0,1
201001JC30445,1,1,1,2,19,9,3,5,1,0,0,-1,0,-1
201001LX50386,2,1,3,1,9,6,3,0,0,0,0,-1,3,1
201001PL60713,1,1,3,1,35,8,3,0,3,0,0,-1,11,1
201001PY20066,1,1,1,1,26,6,2,0,1,0,4,-1,1,-1
201001QK50091,3,1,1,2,9,7,3,0,0,0,0,-1,0,1
201001TW60206,2,1,2,1,24,6,3,5,3,0,0,-1,11,1
201001TX20500,2,1,1,2,26,6,3,0,0,0,0,-1,0,1
201001TX20822,1,1,3,1,19,7,3,0,0,0,0,-1,5,-1
201001VW40182,2,1,1,1,45,6,3,5,1,0,0,-1,0,1
201001WW50086,1,1,3,2,37,11,3,5,0,0,0,-1,1,1
201001WW50467,1,1,1,1,19,6,3,7,0,0,0,-1,1,1
201001WW50791,1,1,1,1,38,6,3,10,1,0,0,-1,0,1
201001XH30168,4,1,1,1,25,6,3,0,0,0,0,-1,9,1
201001YE80468,2,1,3,2,59,7,3,1,0,0,4,-1,9,1
201001ZD30486,2,5,1,2,68,5,3,0,0,0,0,-1,9,1
201004BA10047,3,1,1,2,68,7,3,0,0,0,0,-1,3,1
201004DL10125,1,1,2,2,25,4,3,0,3,0,0,-1,5,1
201004EA10013,1,1,1,2,26,6,3,0,0,0,0,-1,0,1
201005AA01901,1,1,1,2,28,5,3,0,8,0,0,-1,1,1
201005AA03482,2,1,3,1,26,5,3,0,0,0,0,-1,9,1
201006A034660,1,2,1,1,54,8,3,0,3,0,0,-1,5,-1
201006K032022,1,1,1,1,59,8,3,0,0,0,0,-1,3,1
201006L033460,1,1,1,1,35,9,3,0,4,1,0,-1,1,-1
201011NG11740,1,1,1,1,26,9,2,0,3,0,0,-1,0,1
201014B049510,1,1,1,1,23,10,3,0,0,0,0,-1,3,1
201014C130010,1,1,3,1,26,4,3,0,3,0,0,-1,1,1
201014K044210,1,1,1,1,19,6,3,0,0,0,0,-1,0,1
201014K052210,1,5,1,2,-1,7,3,5,0,0,0,-1,3,-1
2010160A00981,1,1,1,2,29,7,3,0,0,0,0,-1,3,1
2010160C00671,2,1,1,1,20,5,3,0,0,0,0,-1,3,1
2010160C01271,2,1,2,1,33,7,3,0,0,0,0,-1,11,1
2010160C02551,4,1,2,1,39,8,3,0,3,0,0,-1,1,1
2010160C04301,1,1,2,1,26,9,3,0,0,0,0,-1,9,-1
2010160D03301,1,1,1,1,45,6,3,0,0,0,0,-1,3,1
2010160D07771,1,1,1,1,24,3,3,4,0,0,0,-1,3,1
2010170L40690,2,1,1,1,86,7,2,0,3,0,0,-1,0,1
2010170M32240,1,1,3,1,35,8,3,5,0,0,0,-1,1,1
201020D066413,1,1,1,2,-1,7,3,0,0,0,0,-1,0,-1
201020N025810,2,1,3,2,74,4,3,6,0,0,0,-1,5,1
201020S008980,1,2,1,1,24,5,3,0,0,0,0,-1,3,1
201020S017790,2,1,1,1,75,5,3,1,0,0,0,-1,0,1
201022C005305,2,1,1,2,24,6,3,0,0,0,0,-1,0,3
201022D005831,1,1,3,1,61,7,3,0,9,0,0,-1,9,1
201022E003244,1,1,2,1,20,8,3,0,0,2,0,-1,0,-1
201022E004396,1,1,1,1,31,7,3,0,0,0,0,-1,9,1
201022E006286,1,1,1,1,54,6,3,5,0,0,0,-1,3,1
201022F003007,1,1,1,2,47,7,3,0,0,0,0,-1,5,1
201022F003376,1,1,3,1,47,5,3,0,9,0,0,-1,0,-1
201022F003792,1,1,1,2,39,4,3,0,9,0,0,-1,11,1
201030C000467,1,2,1,1,28,6,3,1,1,0,0,-1,3,-1
201030C000503,2,1,1,1,28,6,3,0,0,0,0,-1,5,1
201030D000456,2,1,3,1,50,7,3,4,0,0,2,-1,9,1
20103102A1234,1,1,2,1,26,6,3,0,0,0,0,-1,5,1
20103102B1306,1,1,1,2,25,6,3,4,0,0,0,-1,1,1
20103102C2145,2,1,1,1,28,9,3,0,0,0,0,-1,4,1
20103102C3051,1,1,1,1,49,6,3,0,0,0,0,-1,1,-1
20103102D1211,2,2,3,1,19,3,3,4,0,0,0,-1,4,-1
201032B213110,1,1,1,2,37,9,3,5,9,0,0,-1,9,1
201032B313210,1,1,1,1,23,9,3,0,0,0,0,-1,3,1
201032C181410,1,1,2,2,75,6,3,0,0,0,0,-1,9,1
201032D128610,2,1,1,1,38,3,3,0,0,0,0,-1,5,1
201032D383610,1,1,1,1,86,6,3,0,0,0,0,-1,0,-1
201045WA54779,2,1,2,1,24,6,3,0,0,0,0,-1,3,1
201054EC44610,1,1,3,2,45,10,3,0,0,0,0,-1,9,1
201050AH2R021,1,1,1,1,14,6,3,0,2,0,2,-1,11,1
201050GP2D011,2,1,1,2,36,7,3,1,0,0,0,-1,11,1
201037L018537,1,1,3,1,20,3,3,0,1,0,0,-1,9,1
201045WO52413,1,1,1,2,31,6,2,0,0,0,2,-1,9,1
201042I075503,1,1,1,1,31,5,3,0,0,0,0,-1,9,1
201043N030080,1,1,1,1,75,7,3,0,0,0,0,-1,0,-1
201045RU54396,1,1,3,1,20,5,3,5,0,1,0,-1,1,1
201042I255807,2,1,1,2,75,6,3,0,0,0,0,-1,0,-1
201037B045994,1,1,1,1,34,7,3,5,9,0,0,-1,9,1
201050BT2A006,1,1,1,2,26,7,3,0,3,0,0,-1,11,1
20104100C1001,1,1,3,2,31,6,3,0,0,0,0,-1,1,-1
201050EL2D019,1,2,1,1,35,6,3,0,1,0,0,-1,3,1
201043S102020,2,2,1,1,86,4,3,0,3,1,0,-1,9,1
20104100E0333,1,1,1,1,26,3,3,0,0,0,0,-1,9,-1
2010400C01569,1,2,3,1,26,-1,3,6,9,0,0,-1,0,1
201045RU49952,2,1,2,1,39,8,2,4,0,0,0,-1,11,1
2010400D01025,2,1,1,2,54,8,3,0,0,0,0,-1,0,1
20104100B0649,1,1,1,2,43,9,3,0,0,0,0,-1,5,1
201042I250008,1,1,2,1,29,8,3,0,0,0,0,-1,3,-1
201050KC2U002,2,1,1,1,19,9,3,0,0,0,0,-1,1,-1
201042I325710,2,1,3,2,28,6,3,0,1,0,0,-1,3,1
201043W090120,1,2,3,1,40,10,3,5,3,0,2,-1,9,1
201050EL2A012,1,1,1,1,26,7,3,5,0,0,0,-1,1,1
201001RY10360,2,1,1,1,26,7,3,0,0,0,0,-1,0,1
201037B045994,1,1,1,1,23,6,3,0,9,0,0,-1,0,1
201037L018537,1,1,3,1,34,7,3,0,0,0,0,-1,0,1
2010400C01569,1,1,1,1,26,6,3,5,0,0,0,-1,9,1
2010400D01025,2,1,1,2,23,7,3,0,0,1,0,-1,11,1
20104100B0649,1,1,2,2,33,-1,3,0,0,0,0,-1,0,1
20104100C1001,1,1,1,2,65,6,3,0,3,0,0,-1,0,-1
20104100E0333,1,1,1,1,31,7,3,0,0,0,0,-1,0,3
201042I075503,1,2,1,1,36,3,3,6,0,0,0,-1,0,1
201042I250008,1,2,3,2,45,7,3,7,0,0,0,-1,0,1
201042I255807,2,1,1,2,31,6,3,0,0,0,0,-1,0,1
201042I325710,2,2,2,2,26,9,3,0,0,0,0,-1,9,1
201043N030080,1,2,1,1,33,7,3,1,3,1,0,-1,0,1
201043S102020,2,1,1,2,29,7,3,0,0,0,0,-1,5,1
201043W090120,1,1,2,1,14,9,3,0,0,0,0,-1,5,1
201045RU49952,2,1,1,2,13,8,3,0,0,0,2,-1,1,-1
201045RU54396,1,1,2,1,50,6,3,0,0,0,0,-1,1,1
201045WA54779,2,1,2,1,26,5,3,0,0,0,0,-1,0,1
201045WO52413,1,1,2,1,26,6,3,0,0,0,3,-1,3,1
201050AH2R021,1,1,1,2,29,7,3,0,0,0,0,-1,5,1
201050BT2A006,1,1,1,1,30,-1,3,0,0,0,0,-1,0,1
201050EL2A012,1,2,1,1,28,2,3,0,9,0,0,-1,0,-1
201050EL2D019,1,1,2,1,29,7,3,5,3,0,0,-1,8,-1
201050GP2D011,2,1,3,2,29,7,3,0,3,0,0,-1,9,-1
201050KC2U002,2,1,2,1,54,5,3,0,0,0,0,-1,3,1
201054EC44610,1,2,3,2,30,8,3,0,0,0,4,-1,0,1
2010550D33875,1,1,1,1,28,4,2,0,1,0,0,-1,8,1
2010550D42997,1,1,3,2,25,9,3,4,1,0,0,-1,9,1
201060L015106,2,1,3,2,28,5,3,0,0,0,4,-1,1,1
201001RY10360,2,1,1,1,28,6,3,4,0,0,0,-1,4,1
201001TW60049,1,1,2,1,36,6,3,4,0,0,0,-1,1,1
201001VK30095,2,1,3,1,24,6,2,0,1,0,0,-1,11,1
201001XH30820,2,1,1,1,35,7,3,0,3,0,0,-1,9,1
201004CJ10123,2,1,2,1,28,10,3,0,0,0,0,-1,1,-1
201004DA10074,1,1,2,2,74,7,2,1,0,0,0,-1,11,1
201004EN10070,3,3,3,1,26,8,3,1,0,0,0,-1,5,1
201005EE07208,2,4,1,1,35,5,3,0,3,0,0,-1,3,1
201005FF06162,3,2,1,2,31,-1,3,0,0,0,0,-1,3,-1
201006K028004,2,1,1,2,29,7,3,0,0,0,0,-1,11,1
201006L035919,1,1,1,1,43,4,3,6,0,0,4,-1,1,1
201006X030310,1,1,2,1,40,6,3,0,1,0,0,-1,9,1
201014A178710,2,1,3,1,39,6,3,4,0,0,0,-1,0,-1
201014C060510,2,1,3,2,30,7,3,0,0,0,0,-1,9,1
201014K228810,1,1,3,1,86,7,3,0,0,0,0,-1,3,1
2010160B02411,2,1,1,1,-1,11,3,0,1,0,0,-1,0,1
2010160C08101,1,1,1,2,47,5,3,0,1,0,0,-1,11,1
2010160D04221,1,1,1,1,26,7,3,0,0,1,4,-1,0,1
201020H002590,2,1,1,1,52,6,3,0,3,0,0,-1,9,-1
201020H005760,1,1,2,2,38,6,3,4,1,0,0,-1,11,1
201020H010811,2,1,1,1,68,6,3,5,1,0,0,-1,2,-1
201022D003467,1,1,3,1,54,7,3,0,0,0,0,-1,3,1
201022E004486,1,1,1,1,29,7,3,0,0,0,0,-1,0,-1
201030C000352,1,1,1,2,26,7,3,0,0,0,2,-1,0,1
201030D000736,2,1,1,1,59,6,3,0,0,0,0,-1,0,-1
20103102A2472,1,1,3,1,26,5,3,0,3,0,0,-1,8,1
20103102B1155,1,1,2,1,22,8,3,5,3,0,0,-1,0,1
201032D127510,2,1,3,2,50,9,3,5,0,0,0,-1,5,1
201050GA2D030,1,3,1,2,-1,6,3,0,0,0,0,-1,1,-1
201050GA2D030,1,1,3,1,36,6,3,5,2,0,0,-1,0,1
2010400C03518,2,1,3,1,37,9,3,5,0,0,0,-1,11,1
201043P099070,1,1,3,1,39,8,3,0,0,0,0,-1,1,1
201045WO53013,1,1,2,2,26,6,3,6,1,0,0,-1,5,1
2010400C03518,2,1,1,2,50,5,3,0,0,2,0,-1,3,1
201043P099070,1,1,1,2,28,8,3,4,0,0,0,-1,0,-1
201045WO53013,1,1,1,1,19,3,3,0,0,0,0,-1,9,-1
201050CI2A008,2,1,2,2,54,8,3,0,0,1,0,-1,1,1
201050CI2A008,2,1,1,2,37,8,3,5,0,1,0,-1,5,1
201032C131310,1,1,1,1,35,5,3,0,0,0,0,-1,3,1
201050BE2A003,1,2,1,1,26,6,3,0,0,0,1,-1,1,-1
201050GA2B006,1,1,3,1,48,7,3,0,0,0,0,-1,0,-1
2010400B03310,1,1,1,2,75,6,2,0,0,0,0,-1,9,1
201037B044636,1,1,3,1,14,6,3,0,0,1,0,-1,3,-1
201045SU49987,1,1,1,1,29,7,3,0,0,0,0,-1,3,1
201050BW3N003,1,1,1,1,48,8,3,0,0,0,0,-1,0,1
201050GA2R013,1,1,3,2,-1,5,3,0,3,0,0,-1,9,1
201042I351310,1,1,1,2,26,6,3,4,0,0,1,-1,0,-1
201001GD10081,3,1,1,2,26,6,3,0,0,0,0,-1,0,1
201001MM70108,2,1,1,1,28,8,3,0,3,0,4,-1,1,1
201037B044636,1,1,1,1,33,10,3,0,0,0,0,-1,3,1
2010400B03310,1,1,1,1,30,5,3,1,1,0,0,-1,3,1
201042I351310,1,2,1,1,39,6,3,0,0,0,0,-1,5,1
201045SU49987,1,2,1,1,38,7,3,0,0,0,0,-1,3,-1
201050BE2A003,1,2,2,1,36,-1,3,0,0,0,0,-1,5,1
201050BW3N003,1,1,1,2,30,6,3,5,0,0,0,-1,3,1
201050GA2B006,1,1,2,1,50,6,3,0,3,0,0,-1,0,1
201050GA2R013,1,1,1,1,-1,9,3,0,0,0,0,-1,3,1
201060L094344,1,1,1,1,52,6,3,0,9,0,0,-1,5,1
201001GD10081,3,1,3,1,54,6,3,0,0,0,0,-1,5,1
201001MM70108,2,4,1,1,-1,8,3,0,3,0,0,-1,0,1
201001XH30219,1,1,2,2,26,6,3,0,0,0,0,-1,4,-1
201004EA10100,2,1,1,1,23,4,3,0,0,0,0,-1,0,1
201011SJ04570,1,2,1,1,26,7,3,0,0,0,0,-1,11,1
201014A071510,2,1,3,1,22,10,3,0,0,0,0,-1,0,1
2010160A03371,1,1,1,1,59,6,3,6,0,0,0,-1,3,1
2010160B03641,1,1,3,2,45,4,3,0,0,0,0,-1,9,1
201022F003879,1,1,3,1,19,7,3,4,0,0,0,-1,3,1
201054DC08610,2,1,1,1,48,7,3,0,0,1,0,-1,2,1
201050JN2A011,2,1,1,2,21,6,3,0,0,0,0,-1,0,1
201037B044598,1,1,1,1,38,6,3,5,2,0,0,-1,9,1
201050KS2B006,3,1,1,2,35,7,3,0,9,0,0,-1,0,1
201037B044598,1,2,3,2,39,5,3,0,0,0,0,-1,0,-1
201050JN2A011,2,1,3,2,37,8,3,0,0,0,0,-1,0,1
201050KS2B006,3,1,1,2,28,6,3,1,1,0,0,-1,0,1
201054DC08610,2,2,2,2,40,7,3,0,0,0,2,-1,0,1
201014C038410,2,1,3,2,26,6,3,0,3,0,0,-1,0,1
201020W029120,2,1,2,2,25,6,3,6,0,0,0,-1,9,-1
201022D005634,1,1,3,1,40,7,3,4,2,0,0,-1,11,1
201043N312100,1,1,1,2,13,-1,3,5,0,0,0,-1,9,1
201043N312100,1,5,1,2,31,6,3,0,0,0,0,-1,3,1
201032B159710,1,1,1,1,35,6,3,0,0,0,0,-1,5,1
201043P016120,1,1,1,1,26,6,3,1,0,0,0,-1,3,1
2010400B00442,2,1,1,1,26,-1,3,0,0,0,0,-1,5,1
201042I373211,1,1,1,1,37,7,3,0,0,0,0,-1,9,-1
2010400D02188,1,1,3,1,20,6,3,0,1,0,0,-1,9,1
201050ED2N037,1,1,1,1,49,4,3,10,0,0,1,-1,8,-1
20105500D0236,1,1,3,1,43,7,3,1,0,0,0,-1,5,1
201034WN36010,2,1,1,1,31,9,3,0,0,0,0,-1,0,-1
201054EZ28710,2,1,2,1,-1,6,3,0,3,0,0,-1,5,1
201042I151605,1,2,1,2,75,-1,3,1,0,0,0,-1,0,-1
201001HT20928,1,3,3,2,37,6,3,0,0,0,0,-1,5,1
201001JC30428,1,2,1,2,28,6,3,4,0,0,4,-1,2,1
201001KD50513,2,1,3,1,-1,10,3,0,0,0,0,-1,9,1
201001LX50025,1,2,3,2,26,-1,3,5,0,0,0,-1,0,1
201001LX50598,1,1,1,1,-1,7,3,0,0,1,0,-1,1,1
201001LX51030,1,4,1,1,43,9,3,0,0,0,0,-1,1,1
201001PL60218,2,1,3,1,13,-1,3,0,0,0,0,-1,3,1
201001PL60677,2,2,1,2,26,6,3,0,0,0,0,-1,1,1
201001PY20281,1,1,1,1,52,6,3,1,3,0,4,-1,11,1
201034WN36010,2,1,2,2,35,7,3,0,0,0,0,-1,9,-1
2010400B00442,2,1,3,1,26,7,3,10,0,0,0,-1,11,1
2010400D02188,1,1,1,1,13,8,3,0,1,0,0,-1,0,1
201042I151605,1,1,1,1,30,7,2,0,0,0,0,-1,5,1
201042I373211,1,1,1,1,25,6,3,1,0,0,4,-1,1,1
201043P016120,1,1,2,2,43,6,3,1,0,0,0,-1,3,1
201050ED2N037,1,5,2,1,54,6,3,0,1,0,0,-1,9,-1
201054EZ28710,2,1,1,1,13,5,3,0,0,0,0,-1,9,1
20105500D0236,1,1,1,2,-1,6,3,0,0,0,4,-1,5,1
2010550D51004,2,1,3,1,45,7,3,0,0,0,0,-1,11,1
201001HT20928,1,1,3,2,-1,7,3,0,1,0,0,-1,9,1
201001JC30428,1,1,1,1,31,7,3,0,1,0,0,-1,0,1
201001KD50513,2,1,3,1,52,6,3,0,3,0,0,-1,0,1
201001LX50025,1,1,3,1,28,6,3,4,0,0,0,-1,9,1
201001LX50598,1,1,1,1,30,8,3,0,0,0,0,-1,0,1
201001LX51030,1,1,2,2,34,7,3,0,0,0,0,-1,9,1
201001PL60218,2,2,1,2,29,9,3,1,0,0,0,-1,0,-1
201001PL60677,2,1,3,1,20,4,2,5,0,0,0,-1,1,1
201001PY20281,1,1,2,1,65,3,3,5,9,0,0,-1,9,1
201001VK30037,2,2,1,1,43,7,3,4,0,0,0,-1,0,1
201001VK30077,2,1,2,1,47,7,3,0,0,0,0,-1,1,-1
201001VW40231,1,2,1,1,41,5,3,4,1,0,0,-1,0,1
201004BC10248,1,1,1,2,30,2,3,0,3,0,0,-1,1,1
201004EB10069,1,1,1,2,45,9,3,0,3,0,0,-1,11,1
201004EN10008,2,1,1,1,-1,5,3,4,0,0,0,-1,9,1
201004EN10011,1,1,1,1,26,6,3,4,0,0,0,-1,0,1
201006F027364,3,1,2,1,75,7,3,0,0,0,0,-1,0,-1
201006N028643,2,1,3,1,48,6,3,6,0,0,0,-1,9,-1
201011ND28010,2,1,3,2,75,6,3,5,0,0,0,-1,3,1
201011NG26130,1,2,1,1,6,6,3,0,8,0,4,-1,9,1
201014K113710,1,1,1,2,48,6,3,0,0,0,0,-1,5,1
2010160A00421,1,2,3,1,40,7,3,4,0,0,0,-1,11,1
2010160A00561,2,1,3,1,56,10,3,0,0,0,0,-1,2,-1
2010160A00691,1,1,3,2,28,7,3,0,3,0,0,-1,9,-1
2010160A02261,1,1,2,1,37,9,3,0,0,0,0,-1,3,1
2010170H10150,1,1,2,1,37,7,2,4,0,0,0,-1,0,-1
2010170L40460,2,1,1,1,38,4,3,0,0,0,0,-1,1,1
201020W027860,2,1,1,1,33,6,3,0,0,0,0,-1,11,1
201022D005769,1,1,3,1,58,6,3,0,0,0,0,-1,11,1
201022F004755,1,1,2,1,39,-1,3,0,1,0,0,-1,0,1
201030C000571,2,1,2,1,41,7,2,0,0,0,0,-1,0,1
20103102D3066,1,1,3,2,24,6,3,5,0,0,0,-1,9,1
20103104C0864,1,1,3,2,74,-1,3,0,3,0,0,-1,5,1
201032B301710,1,1,3,2,40,6,3,0,0,0,0,-1,1,-1
201032D044410,1,1,1,2,54,5,3,1,0,0,4,-1,0,1
201043S017120,1,1,3,1,25,4,3,0,0,0,4,-1,8,1
201045GU49131,1,1,1,2,42,5,3,0,0,0,0,-1,9,1
201001LX51099,2,1,1,1,39,9,3,1,9,0,0,-1,5,1
201043S017120,1,1,1,1,38,6,3,0,0,0,0,-1,0,1
201045GU49131,1,1,1,2,26,5,3,0,3,0,0,-1,1,1
201001LX51099,2,1,2,1,75,5,3,0,0,0,0,-1,9,-1
201001TX20055,2,1,3,1,24,6,3,0,1,0,0,-1,1,-1
201004DL10020,1,1,3,2,40,8,3,4,0,0,0,-1,1,1
201014K292510,1,2,1,1,13,7,3,0,9,0,4,-1,0,1
201020E032511,2,1,1,2,29,5,3,0,3,0,0,-1,9,1
201020J010911,1,1,2,2,22,7,3,0,0,0,0,-1,0,1
201020M005212,2,1,1,1,28,5,3,0,0,0,0,-1,9,1
20103102A0275,1,2,3,1,19,7,3,6,0,0,0,-1,9,1
20103102D3065,1,1,2,2,21,7,3,10,0,0,0,-1,3,1
201050FT2A001,1,1,1,1,31,6,3,0,0,0,4,-1,9,1
201050FT2A001,1,1,1,1,-1,5,3,0,0,0,0,-1,9,1
201020E009113,2,1,2,1,75,8,3,0,0,0,0,-1,9,1
201050EC2J043,2,1,1,2,37,8,2,0,0,0,0,-1,0,1
201042I345010,1,1,2,1,49,9,3,5,0,0,0,-1,1,1
201050FT2M015,1,1,1,1,42,7,2,0,1,0,0,-1,3,-1
201001MM71087,2,1,2,1,14,7,3,0,1,0,0,-1,11,1
201001SX20300,1,1,1,1,13,4,3,0,0,0,0,-1,1,1
